approval_rate,default_rate,expected_profit,npv,cumulative_reward,capital_usage_mean,reward_volatility,stability_index,threshold_volatility,controller,controller_type,scenario_name,seed,run_id,experiment_group,ablation_name
0.5581907090464547,0.07402540516863776,322105.35821939906,315846.29530547594,393914.8945649903,0.5802888114213273,24445.073787101388,4.090636429836988e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,adverse_stress,22203,3,ablation,no_risk_aware_shaping
0.5524253336157594,0.061733128834355826,375840.48156448675,368671.7522327141,460816.90590232075,0.5181890237679755,33599.96315731423,2.9761051649566204e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,class_imbalance_shift,22300,0,ablation,no_risk_aware_shaping
0.555508384631713,0.06687046236148261,348348.02684470697,341104.4180421282,426550.7748501607,0.5236117630778694,27925.67669736307,3.580805588995927e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,class_imbalance_shift,22301,1,ablation,no_risk_aware_shaping
0.5515245938125973,0.06860371267150928,327252.99405107915,320945.0521317792,400317.345092366,0.5055637915276003,28803.60854953356,3.471666689308969e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,class_imbalance_shift,22302,2,ablation,no_risk_aware_shaping
0.5667527993109388,0.05889057750759878,402811.4882720921,394948.9553121582,493953.62466125214,0.5229442695779434,37672.93439108493,2.6543551029717714e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,class_imbalance_shift,22303,3,ablation,no_risk_aware_shaping
0.5596941292550567,0.05509034817100044,343475.1309012311,337165.3184093384,420449.8964490397,0.4944656638932395,32117.25448023042,3.113494229941807e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,noise,22400,0,ablation,no_risk_aware_shaping
0.5817063385932068,0.05563218390804598,333680.778998237,327139.96378717106,407262.0802745812,0.48197535730342655,25225.679751130818,3.9640571405564134e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,noise,22401,1,ablation,no_risk_aware_shaping
0.558492300620547,0.053497942386831275,370185.1550271491,363200.98683062155,453775.2421518278,0.5239503326426866,30046.01986237534,3.3281170797646814e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,noise,22402,2,ablation,no_risk_aware_shaping
0.5696327335469559,0.05106014712245781,367444.41091074067,360288.83492430724,449768.0624849268,0.5054225096010807,25874.662428722637,3.8646353605617256e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,noise,22403,3,ablation,no_risk_aware_shaping
0.5965703971119134,0.05635400907715583,412774.6881432355,405253.39706033835,504276.59019947646,0.5683364658749037,36452.674217522566,2.7432077052998945e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,split_policy_dynamics,22500,0,ablation,no_risk_aware_shaping
0.5773755656108597,0.056818181818181816,398233.81246470596,390405.8882335193,487606.51925799414,0.55394132768191,31780.594661458803,3.1464752182894376e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,split_policy_dynamics,22501,1,ablation,no_risk_aware_shaping
0.5889319552110249,0.06910420475319927,358853.5929049979,351492.0675930847,436176.1556829679,0.5858022692257975,33422.59146392821,2.9918987044801315e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,split_policy_dynamics,22502,2,ablation,no_risk_aware_shaping
0.5897551112109638,0.06476190476190476,394581.77225200867,387110.219214963,482544.57656340743,0.5688250077779549,36095.89339371223,2.7703215041053685e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,split_policy_dynamics,22503,3,ablation,no_risk_aware_shaping
0.5948196114708603,0.05754276827371695,371557.71352311154,364519.500696992,453535.769305189,0.5557105443727225,33038.36703790631,3.0266923662692828e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,base_market,46000,0,ablation,no_risk_aware_shaping
0.5862237420615535,0.050833333333333335,391496.33070135897,384031.3470089392,478877.3153302618,0.5257698592240985,31636.662638741167,3.1607897568750015e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,base_market,46001,1,ablation,no_risk_aware_shaping
0.5813794673343956,0.05755677368833203,399877.8502738684,392191.4591821114,489561.61673441133,0.5526002251322765,34753.04740249128,2.8773627094964396e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,base_market,46002,2,ablation,no_risk_aware_shaping
0.5984864864864865,0.05455202312138728,433811.13094674784,425806.5359444565,530898.5358590507,0.575762662367262,41278.67538762025,2.422499669897839e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,base_market,46003,3,ablation,no_risk_aware_shaping
0.561063829787234,0.06484641638225255,360347.8258010961,353616.86836595775,440635.798103104,0.5678496044976087,31350.67255670324,3.189622493636921e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,drift,46100,0,ablation,no_risk_aware_shaping
0.5675848814862268,0.07035364936042136,334566.35175802815,327635.9852491346,408677.9593710179,0.5607593368327243,26016.67361286825,3.843541182349999e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,drift,46101,1,ablation,no_risk_aware_shaping
0.546868155935173,0.06087304765718863,369362.4338901933,362189.074300695,453238.16308756487,0.5301214072495292,29491.900588158667,3.390646494775416e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,drift,46102,2,ablation,no_risk_aware_shaping
0.5783079301965982,0.0653170359052712,374208.9099460684,366980.3793397061,457054.48263778246,0.5578038826401623,32536.556822331593,3.073371505612453e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,drift,46103,3,ablation,no_risk_aware_shaping
0.5677823260293764,0.06827820186598813,330745.7574806843,324007.5992014934,404053.7003795658,0.5839546797847466,29062.562956577785,3.440734370710305e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,adverse_stress,46200,0,ablation,no_risk_aware_shaping
0.552168815943728,0.07600849256900212,293473.1625803894,287230.7515306845,358463.5192103663,0.5849965437566508,17170.918228707025,5.823461227111235e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,adverse_stress,46201,1,ablation,no_risk_aware_shaping
0.5665256229431124,0.07551867219917012,320316.2190955395,313574.6933029765,388041.1719984296,0.6020257188483498,20515.5912676131,4.8741040212589856e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,adverse_stress,46202,2,ablation,no_risk_aware_shaping
0.5586268390548372,0.0782122905027933,326391.43771984335,320012.2830293845,394813.5198582617,0.6148170625743219,26970.197014426987,3.70765894989791e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,adverse_stress,46203,3,ablation,no_risk_aware_shaping
0.5638342402678945,0.06607275426874536,375033.02293902496,367823.94922095264,459117.74810220674,0.5354817363980666,31882.325866825176,3.136435653472736e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,class_imbalance_shift,46300,0,ablation,no_risk_aware_shaping
0.5588111298482293,0.06978498679743493,374599.4211922701,367280.9605333049,459263.20461805264,0.5366227228002693,30106.390687042902,3.3214435963404914e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,class_imbalance_shift,46301,1,ablation,no_risk_aware_shaping
0.5690331010452961,0.062380405663987754,337489.5500710895,330726.7573782449,412436.6198838309,0.5167410277537576,28548.75303979277,3.50265726854518e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,class_imbalance_shift,46302,2,ablation,no_risk_aware_shaping
0.550332778702163,0.054043839758125475,399146.1171415923,391576.91968431196,490194.58542492916,0.5293641795786501,33493.62073419711,2.985554032498797e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,class_imbalance_shift,46303,3,ablation,no_risk_aware_shaping
0.5760095011876485,0.052371134020618555,382853.83264735935,375691.73834913137,468576.3935344843,0.5257034083404704,35151.7623815007,2.8447266509167837e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,noise,46400,0,ablation,no_risk_aware_shaping
0.5663301244423573,0.048507462686567165,378082.2460636215,371165.56372709613,463327.3864529127,0.5155559676978798,32091.79594453059,3.115964099009656e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,noise,46401,1,ablation,no_risk_aware_shaping
0.5695982627578718,0.05680518490278307,384940.7793694526,377472.4276072805,471572.18221525033,0.5548068148286226,27358.683408358673,3.6550130536031326e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,noise,46402,2,ablation,no_risk_aware_shaping
0.5586899354530241,0.04749679075738126,352708.99194984726,346013.9649709265,432171.2936818213,0.4927449024119629,26083.24031291995,3.8337325066917275e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,noise,46403,3,ablation,no_risk_aware_shaping
0.5901785714285714,0.062405446293494704,382231.01082611864,374649.5173731279,466796.7338487409,0.5717972222262513,30859.538725432278,3.240384132296098e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,split_policy_dynamics,46500,0,ablation,no_risk_aware_shaping
0.5810479375696767,0.057943207981580966,412210.00677086203,404107.8419737814,504845.35988184274,0.5666873486408172,33685.573176671904,2.968541782969199e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,split_policy_dynamics,46501,1,ablation,no_risk_aware_shaping
0.5988063660477454,0.05721668512366187,419708.50104998914,411798.31192047853,513432.2549252894,0.5858233312715693,34278.87663089092,2.917163357288344e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,split_policy_dynamics,46502,2,ablation,no_risk_aware_shaping
0.5882481432940149,0.05867062755291497,395075.0587958029,387178.750536361,483089.9751766592,0.5907491260685535,28161.286447078,3.550848053048462e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,split_policy_dynamics,46503,3,ablation,no_risk_aware_shaping
0.5919210465916915,0.0550601008142691,411776.8712347274,404147.9601519019,503937.1985932967,0.5588152503896591,33524.4848615648,2.98280548105196e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,base_market,74000,0,ablation,no_risk_aware_shaping
