controller,controller_type,scenario_name,approval_rate_mean,approval_rate_ci_lower,approval_rate_ci_upper,default_rate_mean,default_rate_ci_lower,default_rate_ci_upper,expected_profit_mean,expected_profit_ci_lower,expected_profit_ci_upper,npv_mean,npv_ci_lower,npv_ci_upper,cumulative_reward_mean,cumulative_reward_ci_lower,cumulative_reward_ci_upper,capital_usage_mean_mean,capital_usage_mean_ci_lower,capital_usage_mean_ci_upper,reward_volatility_mean,reward_volatility_ci_lower,reward_volatility_ci_upper,stability_index_mean,stability_index_ci_lower,stability_index_ci_upper,threshold_volatility_mean,threshold_volatility_ci_lower,threshold_volatility_ci_upper,expected_profit_seed_std,cumulative_reward_seed_std
profit_oriented,baseline,split_policy_dynamics,0.4236612624302533,0.4171975822278288,0.42965029609368927,0.11118484512319171,0.10629541766828654,0.11484309188482264,120324.99240380937,102861.28810641063,135275.56749459932,117312.37981333368,100131.34351130466,132034.84509083128,144843.01562302237,122651.44467017178,163472.01446592895,0.4566902987352177,0.448956469123977,0.46432066293993324,14295.775488802623,12598.281662160689,15956.247983770052,7.286831871216366e-05,6.534682765522886e-05,8.132782176681939e-05,9.226729798481879,8.853728543096379,9.659324442544133,33691.22364633067,41855.245060201494
risk_aware_weekly,baseline,adverse_stress,0.4454037640133676,0.4345487813844374,0.4544817253512795,0.14937914362046836,0.14468922569825524,0.15508672288605288,-50396.91597555977,-75399.49981382587,-30366.070848616248,-50810.55129639817,-75740.94804339464,-31036.006073607063,-74901.41451905272,-105543.70006569746,-50023.160161897176,0.5244207206128549,0.5132910841206834,0.5348029553557139,10993.531542262243,10268.80718810108,11577.92439622636,9.212986967466116e-05,8.747193364087576e-05,9.80662311823647e-05,1.8097046848884102,1.5850034713373995,1.9892799687094183,43448.83260061851,54163.11285648778
risk_aware_weekly,baseline,base_market,0.4600006735193998,0.45527104966263565,0.4664319219597397,0.12754366753756527,0.12486113482204865,0.13056024777306052,78236.38314371185,64027.41971631646,90606.93892269315,75828.09038695363,61906.01853298847,87997.36356919262,88408.32810334659,71226.3994719891,103979.52312954202,0.48412440408726704,0.4768030526546137,0.49269816483576134,14265.69186832368,12849.951966718483,15538.973858912537,7.233940718699628e-05,6.521421531867939e-05,7.995270744674715e-05,2.0225478059813806,1.809422508725388,2.1936174633476506,24636.4599843834,30389.415751387834
risk_aware_weekly,baseline,class_imbalance_shift,0.3962652708883642,0.3855861579235176,0.4059531141446375,0.13019299416328775,0.127075370819135,0.13355076065782853,63426.682943983935,49740.882949695326,80459.25889513428,61275.71500756035,47853.52361159907,78006.43363868346,68866.46672760612,52112.54436155999,89663.54586176989,0.4213623949171191,0.4120012836197392,0.43091101056356507,11563.727723037142,10620.835697552677,12607.947205739347,8.812896099041384e-05,8.08630653304237e-05,9.524923936605092e-05,2.4996536505464175,2.3309457995730773,2.670260406014231,26017.252446031223,32245.434474167865
risk_aware_weekly,baseline,drift,0.4445132574675366,0.4414654302923748,0.4481006814863191,0.13455846346240816,0.1310140041959082,0.13950298682039092,44079.236248613954,33883.276780711254,52653.072184600605,42108.69936222648,32122.49566554264,50496.38013989778,44841.587804840565,33181.790845010306,55077.30265524114,0.4842351635652217,0.47700411298326073,0.49413640939041087,11916.503808889347,10773.064302702684,13038.263001535606,8.67999642956854e-05,7.902796565811582e-05,9.513791149320201e-05,2.060229465115229,1.8316552468731904,2.2124528210303898,16838.92238295624,20564.314085720995
risk_aware_weekly,baseline,noise,0.4877733201986538,0.47695812790629544,0.4955251426323974,0.12219531885205286,0.12022025226471038,0.12406015265938425,97377.95207094595,86031.21392522966,110262.71783005299,94628.31663878926,83529.23744890136,107133.68817494021,112552.59114604427,98475.55834137987,127635.75544874571,0.50229207470107,0.4883555178974654,0.5169798464159793,14557.065884456468,13063.964642444,15754.019590739403,7.204350854319062e-05,6.388655580260455e-05,8.23141281248702e-05,1.98073763647938,1.842137654791186,2.083112622547467,24434.177909156428,29395.488369121606
risk_aware_weekly,baseline,split_policy_dynamics,0.5019986123355923,0.48583894877230227,0.5241397936895699,0.12394063707221996,0.11915738543899623,0.12772420542119378,113085.96583553693,93233.22026143644,130830.67410600987,109930.17592141894,90380.05241356083,127434.65990292374,130826.62855771958,105408.29753158447,153224.80519556312,0.5212794770579064,0.5086887597897042,0.5335885581796498,15017.672230234124,13721.621065529058,16360.742505994564,6.811164619186481e-05,6.224413438207384e-05,7.368589743662322e-05,1.817372742843779,1.5304558600055551,2.0997207565686584,34563.330868125486,43240.91611064647
sac,agent,adverse_stress,0.5878198766768282,0.5370208022113311,0.6440135054734785,0.192578551342194,0.18326707308943432,0.20053050622310703,-209381.6021017778,-251972.6372935775,-163612.65835497578,-207532.39067081595,-249751.54397960234,-162422.8796939895,-274810.6547230202,-332613.8041528184,-217116.21860475096,0.6155310604373585,0.5725396311474277,0.6744290359553079,27635.87574323184,22446.36785721833,32055.39749784636,4.2431691698711404e-05,3.297813212617987e-05,5.5593704585789243e-05,3.1441147690261837,2.6414101180570713,3.691125939643134,85893.33766295684,109422.29267279815
sac,agent,base_market,0.6156500201072996,0.5731835348900611,0.6694206005090373,0.1541824363832164,0.1478305263007986,0.16061497063853156,37169.34691052888,12745.101750181653,54577.317342513925,35165.07556789667,11306.312023800363,52232.60156527768,34019.898396664175,2063.509798702046,56195.06055675411,0.5741655490478264,0.5368343082998714,0.6201145406552574,14058.41592682933,11498.870653366333,16217.916496258465,7.889533860433258e-05,6.599018018267197e-05,9.409371387002925e-05,2.7324755979158115,2.5605870006015397,2.9510476805096473,44755.706594844836,55918.42759010563
sac,agent,class_imbalance_shift,0.590226180909712,0.5416748209232577,0.6461497811431306,0.1709370301471319,0.16320993287062538,0.17817340430199582,-26880.579813642675,-54115.99642384012,5570.666213748602,-27831.93702576939,-54556.83526461779,4062.999428761698,-45676.8907669195,-81812.19454246318,-5038.5703598745085,0.5392087136753347,0.49802851716145957,0.5799448420326806,9906.017805374564,9253.144652462004,10593.769330794072,0.00010273675384168573,9.642808112015331e-05,0.00010894714142711846,3.2675894809216786,2.8627290460887256,3.728407761693404,54187.83743728095,70020.05079032897
