approval_rate_current,approval_rate_new,approval_rate_repeat,expected_default_rate_current,realized_profit,realized_npv,rolling_realized_default_rate,rolling_profit_volatility,projected_capital_usage_ratio,outstanding_ratio,repeat_share_current,expected_profit_current,expected_npv_current,applications_current,accepted_current,accepted_new_current,accepted_repeat_current,realized_default_count,realized_paid_count,realized_recovered_count,threshold_new,threshold_repeat,scenario_name,interactive_week,absolute_week,origin_interactive,reward,profit_term,npv_term,risk_shaping_term,default_rate_penalty,approval_rate_penalty,capital_usage_penalty,volatility_penalty,terminal_profit,terminal_npv,controller,seed,run_id,cumulative_reward,cumulative_profit,cumulative_npv,controller_type,experiment_group,ablation_name
0.33879781420765026,0.09022556390977443,1.0,0.11841247918333465,0.0,0.0,0.0,0.0,0.5370596196794175,0.49201142659178826,0.273224043715847,3575.546527926044,3487.777673995207,183,62,12,50,0,0,0,75.0,40.0,base_market,0,8,True,-166.54880835611615,0.0,0.0,-4.1444367714167125,-0.0,-162.40437158469945,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,-166.54880835611615,0.0,0.0,baseline,main,
0.5524861878453039,0.25471698113207547,0.9733333333333334,0.12194022786196015,0.0,0.0,0.0,0.0,0.5719591491806447,0.5061896322334228,0.4143646408839779,4020.368160999113,3920.632199196042,181,100,27,73,0,0,0,70.0,50.0,base_market,1,9,True,-269.2402836657764,0.0,0.0,-4.267907975168605,-0.0,-264.9723756906078,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,-435.78909202189254,0.0,0.0,baseline,main,
0.47878787878787876,0.25862068965517243,1.0,0.13061974834986995,0.0,0.0,0.0,0.0,0.5440653337702519,0.4909934228899187,0.296969696969697,2908.8960040279776,2831.939805113943,165,79,30,49,0,0,0,65.0,50.0,base_market,2,10,True,-122.147448768003,0.0,0.0,-4.571691192245448,-0.0,-117.57575757575755,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,-557.9365407898955,0.0,0.0,baseline,main,
0.4340659340659341,0.08181818181818182,0.9722222222222222,0.1158960400535236,0.0,0.0,0.0,0.0,0.5334718190292103,0.47659979333334795,0.3956043956043956,3833.2762642582256,3741.1228228174778,182,79,9,70,0,0,0,75.0,35.0,base_market,3,11,True,-32.18822953374151,0.0,0.0,-4.056361401873326,-0.0,-28.13186813186819,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,-590.124770323637,0.0,0.0,baseline,main,
0.4457831325301205,0.05154639175257732,1.0,0.11039677219072383,-966.3573510014006,-956.0200968910217,0.041666666666666664,418.4450075505242,0.5225516997893802,0.4700949381518835,0.41566265060240964,4406.940391474893,4302.875444838726,166,74,5,69,1,5,0,80.0,40.0,base_market,4,12,True,-1260.7925273110723,-966.3573510014006,-239.00502422275542,-3.863887026675334,-0.0,-51.56626506024098,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,-1850.9172976347093,-966.3573510014006,-956.0200968910217,baseline,main,
0.4608695652173913,0.05384615384615385,0.99,0.11075043635246584,576.6434780139377,567.8718621612131,0.05952380952380952,554.1649133765898,0.5494103561433243,0.4752557530073441,0.43478260869565216,7039.592564247897,6867.7058674190885,230,106,7,99,1,13,0,80.0,45.0,base_market,5,13,True,632.9960478471221,576.6434780139377,141.96796554030328,-3.8762652723363047,-0.0,-81.73913043478265,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,-1217.9212497875872,-389.7138729874629,-388.14823472980856,baseline,main,
0.5714285714285714,0.23655913978494625,0.9866666666666667,0.11955960701237457,-7264.887106667817,-7148.944991120622,0.09523809523809523,3138.340320287295,0.533317719602212,0.46993209722215634,0.44642857142857145,4363.860956243235,4255.4753341982705,168,96,22,74,5,30,0,70.0,40.0,base_market,6,14,True,-9359.165083550548,-7264.887106667817,-1787.2362477801555,-4.18458624543311,-0.0,-302.85714285714283,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,-10577.086333338135,-7654.60097965528,-7537.093225850431,baseline,main,
0.46745562130177515,0.08163265306122448,1.0,0.11132366196961556,11627.810629197305,11441.619576472616,0.10330261136712748,6806.326656168309,0.5070747977054226,0.45128520214560397,0.42011834319526625,4070.820959904143,3975.6018832201717,169,79,8,71,2,58,2,75.0,35.0,base_market,7,15,True,14389.407952542973,11627.810629197305,2860.404894118154,-3.8963281689365443,-0.0,-94.91124260355033,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,3812.3216192048385,3973.2096495420255,3904.5263506221854,baseline,main,
0.6709677419354839,0.37037037037037035,1.0,0.12461669731816351,-5914.832438828688,-5798.162454717297,0.09799958106409719,7467.6726547244925,0.5339237125812174,0.4644069897817165,0.4774193548387097,5180.669122004667,5058.2962134759955,155,104,30,74,8,46,1,65.0,35.0,base_market,8,16,True,-7870.6701207851165,-5914.832438828688,-1449.5406136793242,-4.361584406135723,-0.0,-501.93548387096786,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,-4058.348501580278,-1941.6227892866627,-1893.6361040951115,baseline,main,
0.5,0.30952380952380953,0.8636363636363636,0.13130818993576326,-6306.534449668163,-6169.804837061019,0.11462519682764398,7862.941580784897,0.528452396962086,0.464600017818429,0.34375,3311.8146051844114,3222.931268301819,192,96,39,57,8,50,0,65.0,60.0,base_market,9,17,True,-8013.581445581169,-6306.534449668163,-1542.4512092652546,-4.595786647751714,-0.0,-160.00000000000003,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,-12071.929947161447,-8248.157238954826,-8063.44094115613,baseline,main,
