approval_rate,default_rate,expected_profit,npv,cumulative_reward,capital_usage_mean,reward_volatility,stability_index,threshold_volatility,controller,controller_type,scenario_name,seed,run_id,experiment_group
0.5712338104976141,0.17143993635640414,-11949.681078189713,-13814.712399684982,-24759.991068582698,0.5050553156427761,9004.375106015359,0.000111044791385983,0.0,ppo,agent,class_imbalance_shift,11300,0,main
0.5579520258012497,0.15028901734104047,71471.35073829691,68847.17359052076,77644.85705285445,0.5616135513205814,14076.77788521464,7.103393789514624e-05,0.0,ppo,agent,class_imbalance_shift,11301,1,main
0.5624862243773419,0.14851097178683387,71520.63856718616,68981.31968934715,80596.84737607266,0.5182688005233833,11254.891145080866,8.884236593181939e-05,0.0,ppo,agent,class_imbalance_shift,11302,2,main
0.5460215053763441,0.16108704214257583,-28350.188822493517,-29105.49909719883,-45198.36313611259,0.502060164066285,10220.065914337743,9.783715400927372e-05,0.0,ppo,agent,class_imbalance_shift,11303,3,main
0.5889394302130716,0.14471544715447154,70878.78449326502,68585.52313521375,78549.14430305295,0.5181556161179424,15361.208251888736,6.50948082204948e-05,0.0,ppo,agent,noise,11400,0,main
0.5604395604395604,0.13925570228091236,70597.4721220983,67694.93601397716,74721.52359758085,0.5433134555805679,11217.49495328576,8.913851672296845e-05,0.0,ppo,agent,noise,11401,1,main
0.573076923076923,0.13699170943545202,65344.316903360246,63206.185108811485,72622.96041159346,0.5419124834102005,11367.511586760565,8.796226246227084e-05,0.0,ppo,agent,noise,11402,2,main
0.5753489472439082,0.13815789473684212,107062.09080939252,104162.96582889762,120803.53687206125,0.5240553709330011,27286.8659147248,3.6646324894919326e-05,0.0,ppo,agent,noise,11403,3,main
0.5890791300323924,0.14139827179890024,91279.56401995991,88378.43219204739,102398.81775012925,0.5626127381616672,11740.24580837451,8.516983770893753e-05,0.0,ppo,agent,split_policy_dynamics,11500,0,main
0.5918503674014696,0.1455981941309255,89901.713064804,87422.97890881094,101863.57167084796,0.5743894106115948,15486.819549616406,6.456686796978904e-05,0.0,ppo,agent,split_policy_dynamics,11501,1,main
0.5740242261103634,0.13911684251660805,67136.61669178889,64409.49072586992,74913.1774882903,0.5534023525297518,6885.212261133894,0.0001452177136107243,0.0,ppo,agent,split_policy_dynamics,11502,2,main
0.590167453842851,0.13750454710803928,111022.6419872014,107834.30158517303,128920.64076783718,0.5881566651188672,10188.429979122426,9.814091681761829e-05,0.0,ppo,agent,split_policy_dynamics,11503,3,main
0.653918791312559,0.2075812274368231,-165415.0068282452,-164251.9464012783,-221737.16356611447,0.5659444914183694,11266.1212571187,8.875381538724349e-05,0.7000000000000001,sac,agent,base_market,11000,0,main
0.6600365797896662,0.1943193626602009,-72235.88007468796,-72482.67407323253,-103934.77936162945,0.582192516889185,9393.738203438677,0.00010644256160687675,1.2206555615733705,sac,agent,base_market,11001,1,main
0.6450812274368231,0.1913256383350822,-64086.18479228875,-64621.5522190823,-93294.07691676785,0.5755598579545135,9071.108150680178,0.00011022796282747415,0.7000000000000002,sac,agent,base_market,11002,2,main
0.6590644635792413,0.1952683615819209,-108720.58858610765,-108359.07178641202,-149343.26023142444,0.5716145647491058,8923.60993709019,0.00011204971500704527,0.0,sac,agent,base_market,11003,3,main
0.6499037021185534,0.20513664800790254,-163801.1769357091,-162819.28956171323,-219304.1245998688,0.6127603420127644,17506.432906275226,5.711859673279501e-05,1.0,sac,agent,drift,11100,0,main
0.6623808468188872,0.2289156626506024,-296461.3537670766,-292769.04951115296,-383926.9783576647,0.5992080719364613,22636.054433824178,4.417535872095642e-05,1.0,sac,agent,drift,11101,1,main
0.6572237960339944,0.22513262599469497,-228927.82365072682,-227051.04116132192,-303879.8175066754,0.6055832272233423,19008.62979468838,5.260491712886578e-05,1.2206555615733703,sac,agent,drift,11102,2,main
0.6362252663622526,0.22932330827067668,-277813.0734347535,-275106.6999273235,-366223.4201785397,0.5742225179716397,30171.232635061784,3.3143056136917933e-05,1.2206555615733705,sac,agent,drift,11103,3,main
0.6598135309586421,0.24456521739130435,-426244.0643128471,-420150.29545879224,-547797.2766968388,0.6466618420176607,41308.41077771272,2.420755903251761e-05,1.0,sac,agent,adverse_stress,11200,0,main
0.6665937909925667,0.2482781239750738,-494401.18580866384,-487660.81780940143,-634008.6442087793,0.6863066913442086,61737.42437397261,1.6197368334874046e-05,1.57797338380595,sac,agent,adverse_stress,11201,1,main
0.667565745111261,0.23535353535353534,-384656.8858910181,-380214.69261838804,-500121.99279783934,0.6804262045786514,44171.59213569016,2.263847222114976e-05,1.4142135623730951,sac,agent,adverse_stress,11202,2,main
0.6525866160417655,0.2581818181818182,-507414.25575136195,-500483.32212252513,-651439.2948584217,0.6480369230040879,63663.88923746552,1.57072447934382e-05,1.4142135623730951,sac,agent,adverse_stress,11203,3,main
0.7125653260622585,0.21970663265306123,-231961.77421353172,-230341.24736678565,-310125.8545398393,0.5812712286114666,23871.821062692765,4.188863969506936e-05,1.2206555615733705,sac,agent,class_imbalance_shift,11300,0,main
0.7133642410804273,0.2062729584628426,-134444.73531495768,-134521.34630692186,-187273.77815127317,0.6604742478116079,13485.487279111081,7.414829223536047e-05,1.5779733838059502,sac,agent,class_imbalance_shift,11301,1,main
0.7218426272867534,0.21282442748091604,-196239.53774178756,-194924.71341146715,-266800.6880596947,0.6128465871944508,20713.541626548318,4.82752656577432e-05,1.5779733838059502,sac,agent,class_imbalance_shift,11302,2,main
0.6954838709677419,0.22387136672850957,-245179.98870898635,-242610.28437154173,-323256.4443906502,0.5872983974715366,19445.026105837373,5.14243884358366e-05,1.5779733838059502,sac,agent,class_imbalance_shift,11303,3,main
0.6351448407948288,0.185073501696193,-45501.83918769495,-46217.35121929168,-69562.55203701809,0.5291745011366213,8515.157188299245,0.0001174238541972837,1.2206555615733703,sac,agent,noise,11400,0,main
0.6295133437990581,0.19415746348414678,-118577.68653178617,-118395.03679380503,-166563.27302202478,0.5728011576584284,18334.64913328255,5.453856543234226e-05,1.5779733838059502,sac,agent,noise,11401,1,main
0.6276018099547511,0.18997837058399422,-79391.03650690099,-79365.40085015689,-111870.60313348018,0.5649878428295734,10059.23804459138,9.940122644887348e-05,1.2206555615733703,sac,agent,noise,11402,2,main
0.6382777383487107,0.1793921423276501,-43533.590323748256,-43782.17555128869,-70955.45309488922,0.5492252388210161,21335.9011942968,4.6867161772642635e-05,1.8681541692269406,sac,agent,noise,11403,3,main
0.6235539102267469,0.2274582560296846,-204747.00420336568,-203236.4371458185,-271808.1426667523,0.554721047516786,24164.218191856908,4.1381790640606576e-05,1.0,sac,agent,split_policy_dynamics,11500,0,main
0.6174571364952126,0.21997836278398847,-154538.885227851,-153250.98791135228,-204641.12305126528,0.5598370248186839,8341.799097277517,0.00011986384765352043,0.0,sac,agent,split_policy_dynamics,11501,1,main
0.6359353970390309,0.2088183421516755,-147199.1676286061,-146843.78226808825,-197348.7097022835,0.5736346304155103,17441.733736694845,5.733046293633822e-05,0.7000000000000001,sac,agent,split_policy_dynamics,11502,2,main
0.6200085873765565,0.20602493074792244,-122277.78329483623,-122241.58948062637,-165662.45599661343,0.5851158820118573,11343.107729644356,8.815149008033534e-05,1.2206555615733705,sac,agent,split_policy_dynamics,11503,3,main
0.7223592733796815,0.16268239677118906,-42410.9282773188,-43561.55940458522,-70756.19696721979,0.6832135580474615,11683.585786414731,8.558283693399434e-05,0.0,static_threshold,baseline,base_market,61000,0,main
0.7203633946377133,0.159643186711781,-27770.867608674926,-28044.58428520562,-51973.503808116,0.6758244840067043,15721.78907432466,6.360194716553195e-05,0.0,static_threshold,baseline,base_market,61001,1,main
0.7192746809939556,0.15406162464985995,28527.278838572525,26205.63444865973,15330.789978618312,0.6771813375578881,12892.315597401177,7.755956894451289e-05,0.0,static_threshold,baseline,base_market,61002,2,main
0.7261904761904762,0.15952080706179067,20651.593762864963,19311.393630545597,4185.603616211651,0.6682649578659201,19280.046192933198,5.186440559260293e-05,0.0,static_threshold,baseline,base_market,61003,3,main
0.7112980222777904,0.17321828060083094,-60663.851824606245,-61850.46375018799,-92898.38423494426,0.6612527846954344,13169.780045662235,7.592564726865571e-05,0.0,static_threshold,baseline,drift,61100,0,main
0.6957660410301179,0.15558343789209536,-31830.49435733362,-32378.027117938866,-55633.457244491125,0.660705286753988,9846.547717519492,0.00010154812433362759,0.0,static_threshold,baseline,drift,61101,1,main
0.6970698391716237,0.17446270543615677,-97602.84976078154,-97573.26008586165,-140686.8150871237,0.6564614588677302,12486.542550633252,8.007980721149089e-05,0.0,static_threshold,baseline,drift,61102,2,main
0.7089467723669309,0.17348242811501596,-70523.63918742782,-71382.68464316438,-105901.54068690122,0.658853770510275,9435.134708099722,0.00010597559603951257,0.0,static_threshold,baseline,drift,61103,3,main
0.6989143546441495,0.1981360027614774,-310217.9417848726,-306834.0655619116,-406352.3784988035,0.7134633618854452,32582.222352257824,3.069064161883627e-05,0.0,static_threshold,baseline,adverse_stress,61200,0,main
0.6883423977299598,0.19168670559945036,-261421.8837147929,-259496.41065774442,-343500.31007298164,0.7013339679444006,31349.92593923965,3.189698454004427e-05,0.0,static_threshold,baseline,adverse_stress,61201,1,main
0.6709036283799399,0.17878057182225285,-179176.74083665558,-177608.08446048302,-242423.15359586605,0.7030681990390093,17751.546174224033,5.632994783880404e-05,0.0,static_threshold,baseline,adverse_stress,61202,2,main
0.6839464882943144,0.19769472581208522,-286441.69520190253,-284319.57488700486,-375671.050732962,0.6897211497433715,33597.41730859717,2.9763306730050043e-05,0.0,static_threshold,baseline,adverse_stress,61203,3,main
0.6979753704863285,0.1701555023923445,-44739.40303109237,-45645.596042806465,-71344.40140491664,0.6559694607964138,9197.789259386245,0.00010870995864804943,0.0,static_threshold,baseline,class_imbalance_shift,61300,0,main
0.6953458582408198,0.16088424930918022,22876.29387936239,21192.321323119108,4476.310272885734,0.6302813667883889,17414.335014930624,5.742065823842457e-05,0.0,static_threshold,baseline,class_imbalance_shift,61301,1,main
0.6924210526315789,0.17816965643052599,-81421.62157288344,-81957.56155634717,-118112.18262746934,0.6520828663057409,9356.209795538134,0.00010686946449323357,0.0,static_threshold,baseline,class_imbalance_shift,61302,2,main
0.7086614173228346,0.17253086419753086,-60281.95969337684,-60967.268133776655,-94738.9643700926,0.629886140125054,10575.639779584457,9.454798696370926e-05,0.0,static_threshold,baseline,class_imbalance_shift,61303,3,main
0.6677800044533512,0.14638212737579193,57651.13584738909,55334.16513491418,57955.75404681394,0.6077333564159193,13443.784438080436,7.4378284352975e-05,0.0,static_threshold,baseline,noise,61400,0,main
0.6831892005905927,0.15097252238345168,55263.18040505851,52455.263015485754,52656.2679240131,0.6698258173708747,15245.560157100455,6.558856487601181e-05,0.0,static_threshold,baseline,noise,61401,1,main
0.6689911668991166,0.14836692147324532,75841.01166073968,73263.29820708283,79498.99360465707,0.610380675625382,19077.47927102725,5.241507909483168e-05,0.0,static_threshold,baseline,noise,61402,2,main
0.6792087723070307,0.13928458372902816,68798.90396313078,66771.24991460418,71931.69334672223,0.6525981679736889,15933.051362727078,6.275867808103087e-05,0.0,static_threshold,baseline,noise,61403,3,main
0.7165198237885463,0.16015985244389794,47288.472887449854,44796.77352304728,41279.96020124209,0.6806136316972845,12032.503673688454,8.310131671680329e-05,0.0,static_threshold,baseline,split_policy_dynamics,61500,0,main
0.7292182924082,0.15322829780661107,50631.436048848096,48014.87735051282,42913.59535699111,0.6831771417118426,12697.531702599146,7.874926199501626e-05,0.0,static_threshold,baseline,split_policy_dynamics,61501,1,main
0.7307349665924276,0.16153611703748857,4637.258432808618,2387.3587408178655,-18532.73101244321,0.6754949970501536,12401.264087158612,8.063043916597509e-05,0.0,static_threshold,baseline,split_policy_dynamics,61502,2,main
0.7192028985507246,0.15365239294710328,44827.90298997887,41759.62192501381,38056.55519402181,0.6771470290380309,9408.176756842444,0.00010627922355404689,0.0,static_threshold,baseline,split_policy_dynamics,61503,3,main
0.4397521230204269,0.11638830897703549,95548.61516836306,92841.66073630872,113973.29606907547,0.4606593795619777,9352.835110411103,0.0001069080209557008,8.854942122905152,profit_oriented,baseline,base_market,61000,0,main
0.4308415398388541,0.12311688311688311,67664.46233264804,65068.686089789626,80177.91084869165,0.4527810756317727,8096.8208451872115,0.00012349001282170022,10.93114815561476,profit_oriented,baseline,base_market,61001,1,main
0.4,0.11368778280542986,73606.85248504832,71559.37181837704,83686.31014488835,0.41382115235586536,13578.029889551924,7.364296331429591e-05,10.816653826391969,profit_oriented,baseline,base_market,61002,2,main
0.4305650880805308,0.11636556854410202,94705.16284946303,92754.46343291941,112131.52884624951,0.43784810207693725,12381.00379326103,8.07623722861606e-05,10.196077677224707,profit_oriented,baseline,base_market,61003,3,main
0.3541070248843867,0.12686567164179105,49411.0702296345,47540.12481660393,55537.99997095112,0.40751500786419803,11021.054801683622,9.072718453978742e-05,10.57544325312183,profit_oriented,baseline,drift,61100,0,main
0.335181236673774,0.11513994910941476,85714.52020368687,83492.33925459227,100505.40524540417,0.3863881279387644,8667.379079322534,0.00011536182149502323,11.77454882362802,profit_oriented,baseline,drift,61101,1,main
0.3551483420593368,0.12162162162162163,48960.943165578516,47288.864881347494,55545.82412637184,0.39476712447138623,10053.986064844745,9.945314628493626e-05,9.716480844420989,profit_oriented,baseline,drift,61102,2,main
0.3364184244511408,0.12859884836852206,23453.625074265612,22347.803197371566,22928.93314768192,0.3862107649631967,9848.748170835686,0.0001015254382808405,12.144546101028231,profit_oriented,baseline,drift,61103,3,main
0.23173681664247703,0.11169102296450939,51546.425535296265,50024.50802056074,53036.08413475874,0.3200401647450289,7136.773164305196,0.00014009971695385783,8.567963585356791,profit_oriented,baseline,adverse_stress,61200,0,main
0.22219512195121952,0.12623490669593854,27116.652009634116,26200.79751179012,21569.048106619688,0.2944062837963214,8564.74512109332,0.00011674407606846483,8.357032966310472,profit_oriented,baseline,adverse_stress,61201,1,main
0.24381455680999278,0.11625615763546798,35623.62089831424,34504.162680291614,33616.38818856198,0.33217170835160553,6928.942376723653,0.0001443013441726165,7.280796659706958,profit_oriented,baseline,adverse_stress,61202,2,main
0.23807251908396945,0.1372745490981964,301.3625907905507,-379.17383241270926,-11660.31303135433,0.3279682382307316,7802.023272451678,0.00012815545527468408,8.795453370918409,profit_oriented,baseline,adverse_stress,61203,3,main
0.3156167979002625,0.1282051282051282,47413.709829568135,45721.510308191035,52461.11423967568,0.34313439594398354,6692.749530569383,0.00014939310104645313,12.43543324536785,profit_oriented,baseline,class_imbalance_shift,61300,0,main
0.32954545454545453,0.11737400530503979,75467.0513193843,73446.06824963294,88018.4683234716,0.3449453817587026,7294.7395289271135,0.0001370662968483274,8.717797887081348,profit_oriented,baseline,class_imbalance_shift,61301,1,main
0.305904134951656,0.10692669804976462,93916.13870026956,91688.14539883913,110700.73530955773,0.3606389122429144,9152.14625964971,0.00010925205078480522,11.253443917308159,profit_oriented,baseline,class_imbalance_shift,61302,2,main
0.31690436241610737,0.10456651224354732,99746.57861988316,97362.4815661228,116791.79393254791,0.35106678479821496,10926.196791809432,9.151477904649415e-05,11.830469136936202,profit_oriented,baseline,class_imbalance_shift,61303,3,main
0.41887905604719766,0.10238353196099675,133912.44728152844,130992.64899377077,163724.5744008614,0.41367593170075456,19893.955842417858,5.0263996960873316e-05,8.306623862918075,profit_oriented,baseline,noise,61400,0,main
0.40416156670746634,0.12840702604482132,44769.6769740418,43341.70602479531,49664.736287285195,0.39933615175901005,12968.421476022613,7.710444153956775e-05,11.178550889985695,profit_oriented,baseline,noise,61401,1,main
0.46767810026385226,0.11753643629525153,118928.93052838006,115747.82833314562,143731.29208828742,0.4887963976230648,17882.51348886966,5.5917423643982484e-05,10.074224535913421,profit_oriented,baseline,noise,61402,2,main
0.422896097790315,0.12117843246247915,64815.11101480387,63138.60249484779,76398.31333760775,0.40555093646665225,11023.067101027335,9.0710623478227e-05,11.246777316191514,profit_oriented,baseline,noise,61403,3,main
0.4283464566929134,0.10976890756302521,113003.29350693044,110032.62768711678,136700.90563911272,0.4464842528348191,13725.35493599943,7.285255296563472e-05,9.669022701390249,profit_oriented,baseline,split_policy_dynamics,61500,0,main
0.40828804347826086,0.10926234054353855,112625.25051289429,109581.53080730354,135628.4327464876,0.4289162752106075,11038.812802638955,9.058124606614346e-05,8.626123115281858,profit_oriented,baseline,split_policy_dynamics,61501,1,main
