controller,scenario_name,interactive_week,cumulative_profit_mean,cumulative_profit_ci_lower,cumulative_profit_ci_upper
constraint_aware_weekly,noise,17,16254.06437349275,5946.34558610812,25111.044828505484
constraint_aware_weekly,noise,18,20537.72619738502,8035.994144365881,31143.602991072446
constraint_aware_weekly,noise,19,22625.626780390554,10434.3615254798,34252.73788943692
constraint_aware_weekly,noise,20,29494.102518381947,16077.388040036198,40888.4354556977
constraint_aware_weekly,noise,21,36502.84565806834,23362.17382072274,47987.15893168463
constraint_aware_weekly,noise,22,38725.75839539615,25242.84886959076,49926.06848623203
constraint_aware_weekly,noise,23,41667.15263531861,28493.14062022849,51293.883407697824
constraint_aware_weekly,noise,24,46071.951562859205,33884.83920781056,55504.041395614964
constraint_aware_weekly,noise,25,93743.03058699287,76771.79114195539,108800.9124049007
constraint_aware_weekly,split_policy_dynamics,0,0.0,0.0,0.0
constraint_aware_weekly,split_policy_dynamics,1,0.0,0.0,0.0
constraint_aware_weekly,split_policy_dynamics,2,0.0,0.0,0.0
constraint_aware_weekly,split_policy_dynamics,3,0.0,0.0,0.0
constraint_aware_weekly,split_policy_dynamics,4,-1167.5609040255852,-2443.182238826917,69.56776695559365
constraint_aware_weekly,split_policy_dynamics,5,-2808.7494447171143,-5263.701422391338,-126.40210199819708
constraint_aware_weekly,split_policy_dynamics,6,-4369.75060236264,-8281.351040427286,-348.0326459940064
constraint_aware_weekly,split_policy_dynamics,7,-7057.146954134703,-11485.334166195338,-1750.6049040692883
constraint_aware_weekly,split_policy_dynamics,8,-4907.089157726148,-9621.021721699928,-267.1908541916569
constraint_aware_weekly,split_policy_dynamics,9,-4821.861316663132,-10293.696018178158,373.8852883567084
constraint_aware_weekly,split_policy_dynamics,10,126.10666853765133,-4710.503062027109,4787.969713129378
constraint_aware_weekly,split_policy_dynamics,11,2289.8185560747074,-3685.6725686515038,8353.706641326906
constraint_aware_weekly,split_policy_dynamics,12,5982.553412542285,-238.46152962492243,13057.718454146285
constraint_aware_weekly,split_policy_dynamics,13,11000.178855939304,5113.064522269908,16791.289757087565
constraint_aware_weekly,split_policy_dynamics,14,16745.343679643545,8958.070387468779,22929.768452875283
constraint_aware_weekly,split_policy_dynamics,15,21417.270999726847,11827.60438598369,29138.962645112882
constraint_aware_weekly,split_policy_dynamics,16,28615.83975846456,18470.701435173287,39521.61595921408
constraint_aware_weekly,split_policy_dynamics,17,33214.63356656778,20606.825541709095,47011.829312792244
constraint_aware_weekly,split_policy_dynamics,18,36889.71397810905,22917.0163621082,49365.79150197033
constraint_aware_weekly,split_policy_dynamics,19,40056.848104543555,26362.354890807634,51746.496691046166
constraint_aware_weekly,split_policy_dynamics,20,49010.51397396823,32922.20058104805,61471.957662959496
constraint_aware_weekly,split_policy_dynamics,21,57246.06440066778,44562.70670067896,70220.3086055175
constraint_aware_weekly,split_policy_dynamics,22,61449.34071775994,48578.286685876854,75198.14569038944
constraint_aware_weekly,split_policy_dynamics,23,66238.97666321603,50752.25780277491,79988.46008466287
constraint_aware_weekly,split_policy_dynamics,24,70781.88665867936,56260.706970855106,85940.16547356121
constraint_aware_weekly,split_policy_dynamics,25,119966.1658770219,103335.64694207262,135283.16975097556
double_dqn,adverse_stress,0,0.0,0.0,0.0
double_dqn,adverse_stress,1,0.0,0.0,0.0
double_dqn,adverse_stress,2,0.0,0.0,0.0
double_dqn,adverse_stress,3,0.0,0.0,0.0
double_dqn,adverse_stress,4,-1290.3620408725578,-2203.25205422297,-374.0880099958372
double_dqn,adverse_stress,5,-3477.5165977889264,-5913.020925646285,-914.5649453001727
double_dqn,adverse_stress,6,-7016.00531393801,-10987.436789653291,-4785.001842988036
double_dqn,adverse_stress,7,-13341.96428817689,-19818.093066504047,-7141.401572849489
double_dqn,adverse_stress,8,-15515.79322765182,-24075.363163286547,-5784.316157831701
double_dqn,adverse_stress,9,-24010.26562412478,-35992.106198991896,-12146.069486421202
double_dqn,adverse_stress,10,-30381.273253016276,-44888.08802368018,-15247.526669267228
double_dqn,adverse_stress,11,-32486.9375004488,-46295.77688506912,-18020.9233149948
double_dqn,adverse_stress,12,-32115.727506661944,-49839.41516669384,-14960.971335741458
double_dqn,adverse_stress,13,-35337.3834220907,-54870.715410805766,-14875.321388789567
double_dqn,adverse_stress,14,-35344.70999241231,-54982.340290473236,-14044.135999181397
double_dqn,adverse_stress,15,-40234.15086868749,-61677.86369217043,-16091.367985779685
double_dqn,adverse_stress,16,-42258.83181772777,-67097.86540200571,-17635.386262941196
double_dqn,adverse_stress,17,-48613.83423165387,-74935.67816602546,-20731.552375460782
double_dqn,adverse_stress,18,-54885.047147814366,-84645.90126441073,-23920.70365804792
double_dqn,adverse_stress,19,-61994.09293936469,-96614.22309668643,-29449.79996539975
double_dqn,adverse_stress,20,-71361.99468242264,-110813.70560174457,-34193.00088913817
double_dqn,adverse_stress,21,-81516.85500309833,-126299.72030782964,-40993.68661979488
double_dqn,adverse_stress,22,-87111.78243439163,-136317.7676094982,-46502.86322202969
double_dqn,adverse_stress,23,-99467.56465090883,-150558.73580757502,-53569.90317501867
double_dqn,adverse_stress,24,-109588.82600072918,-170877.9578560961,-59869.76022642364
double_dqn,adverse_stress,25,-220357.97922729488,-319546.3950072328,-131716.95772219426
double_dqn,base_market,0,0.0,0.0,0.0
double_dqn,base_market,1,0.0,0.0,0.0
double_dqn,base_market,2,0.0,0.0,0.0
double_dqn,base_market,3,0.0,0.0,0.0
double_dqn,base_market,4,-263.06533737832,-1261.0416948918012,601.1658679068202
double_dqn,base_market,5,-3625.526429528381,-6232.65885422045,-1247.4047198639626
double_dqn,base_market,6,-9672.15364769348,-13543.720302643078,-6182.4526869523515
double_dqn,base_market,7,-14899.50444564413,-19387.20606861638,-10115.806750240565
double_dqn,base_market,8,-22699.07418600982,-28966.37183533408,-15163.27053038568
double_dqn,base_market,9,-28147.093221602612,-37096.59759384928,-18653.937857941957
double_dqn,base_market,10,-28700.9813016129,-36217.99344046772,-19708.346861187743
double_dqn,base_market,11,-31710.28288006544,-42761.02834294059,-19226.429576810813
double_dqn,base_market,12,-29304.141311539013,-40451.589392108945,-16726.36226814418
double_dqn,base_market,13,-31354.037114416886,-49151.398209259016,-15241.143053388547
double_dqn,base_market,14,-33094.70951530347,-52447.12509506305,-12672.546478983904
double_dqn,base_market,15,-28661.44214502742,-49480.048923243754,-6055.314898929769
double_dqn,base_market,16,-21512.203523327757,-44007.57196716371,1337.016743804152
double_dqn,base_market,17,-21744.85610336693,-45405.13070270734,1840.9212429621161
double_dqn,base_market,18,-24398.702244826596,-50732.346791582095,-235.05456281882752
double_dqn,base_market,19,-25377.703055444425,-53316.80719161488,511.58968493194703
double_dqn,base_market,20,-23833.10734908082,-51265.80228053828,4893.540755128744
double_dqn,base_market,21,-23260.34587313553,-52179.150037468724,4923.919607049412
double_dqn,base_market,22,-18667.55521854223,-49455.56001034607,10951.412502265104
double_dqn,base_market,23,-16777.58518375368,-48058.54015825677,13325.846495428954
double_dqn,base_market,24,-19587.65624346142,-54204.54135443438,11895.654577005354
double_dqn,base_market,25,18450.837134202393,-15782.807751036022,49738.674421046824
double_dqn,class_imbalance_shift,0,0.0,0.0,0.0
double_dqn,class_imbalance_shift,1,0.0,0.0,0.0
double_dqn,class_imbalance_shift,2,0.0,0.0,0.0
double_dqn,class_imbalance_shift,3,0.0,0.0,0.0
double_dqn,class_imbalance_shift,4,-541.1856231321539,-1459.309602415969,472.7760915209851
double_dqn,class_imbalance_shift,5,-2956.0021090598166,-4885.605803320677,-650.9434448380363
double_dqn,class_imbalance_shift,6,-6484.813815305595,-9576.14005490022,-3171.0866668092826
double_dqn,class_imbalance_shift,7,-9072.239080511332,-12069.254605174798,-5669.792401145705
double_dqn,class_imbalance_shift,8,-14124.111172362942,-20503.635505648974,-7870.955155133526
double_dqn,class_imbalance_shift,9,-23362.497132289824,-33011.93366315411,-15318.374552094227
double_dqn,class_imbalance_shift,10,-23795.77014265741,-33165.92687650742,-13346.994705681418
double_dqn,class_imbalance_shift,11,-28692.7702641965,-40066.09298901619,-14386.576483708826
double_dqn,class_imbalance_shift,12,-27888.522339565778,-44511.6272562743,-12409.083474480845
double_dqn,class_imbalance_shift,13,-25811.948004754715,-40337.99881973718,-9470.640703978572
double_dqn,class_imbalance_shift,14,-19677.095789063056,-32408.225275540204,-4646.845088277818
double_dqn,class_imbalance_shift,15,-20423.03512093407,-36444.685138693014,-5032.845862722306
double_dqn,class_imbalance_shift,16,-22187.74896350673,-40588.8110079271,-2956.528229861638
double_dqn,class_imbalance_shift,17,-21840.347418547728,-41678.42214272093,69.09255465670199
double_dqn,class_imbalance_shift,18,-25273.157034154094,-47622.21513495944,-1053.5145448919448
double_dqn,class_imbalance_shift,19,-28695.527001941256,-53162.06416043534,-4874.519169275674
double_dqn,class_imbalance_shift,20,-27113.015898229743,-51663.83101912984,-2017.3161709215676
double_dqn,class_imbalance_shift,21,-27762.01053899278,-49615.02975178256,-2843.905733807768
double_dqn,class_imbalance_shift,22,-29699.04806058621,-52746.89997299987,-3315.9236613061034
double_dqn,class_imbalance_shift,23,-32978.37853304986,-59657.37910211326,-4180.201046996129
double_dqn,class_imbalance_shift,24,-41422.15397921411,-72931.42282485367,-7633.434943355179
double_dqn,class_imbalance_shift,25,-43922.535139440944,-97636.95035194776,12360.621704757987
double_dqn,drift,0,0.0,0.0,0.0
double_dqn,drift,1,0.0,0.0,0.0
double_dqn,drift,2,0.0,0.0,0.0
double_dqn,drift,3,0.0,0.0,0.0
double_dqn,drift,4,-814.0590882734209,-1829.9756100750371,265.7808680247463
double_dqn,drift,5,-5723.82013067394,-7596.18487234633,-4072.9769989905776
double_dqn,drift,6,-9600.295775343222,-11998.193115399634,-6713.846268817795
double_dqn,drift,7,-13504.118721624107,-16050.78212986844,-11143.98187646048
double_dqn,drift,8,-18004.776834133125,-22267.99005846605,-14096.889499921792
double_dqn,drift,9,-19951.731051137813,-25537.862328865926,-15145.830540754252
double_dqn,drift,10,-23011.647653418942,-29957.569996766022,-16109.610068116051
double_dqn,drift,11,-25335.749567254185,-31993.4613386771,-19163.95125516647
double_dqn,drift,12,-29110.73585257663,-40167.795852048046,-17631.389862041277
double_dqn,drift,13,-30251.951567518674,-42649.77535977129,-16733.5961221119
double_dqn,drift,14,-26031.561271539136,-41243.6443469174,-11256.150860334554
double_dqn,drift,15,-24739.37605808818,-41361.32883996912,-10638.825399464105
double_dqn,drift,16,-30389.950963873252,-52130.662068621095,-11406.813645888325
double_dqn,drift,17,-38375.45952592574,-67986.03739512136,-16824.99392011548
double_dqn,drift,18,-39210.90395073051,-69634.96764634395,-15676.974226032497
double_dqn,drift,19,-42234.409162444,-78823.7713495795,-13720.223374791718
double_dqn,drift,20,-47552.90817941049,-85838.05083983514,-14753.987848921532
double_dqn,drift,21,-47054.693623789564,-87947.43438638118,-14936.235243855906
double_dqn,drift,22,-59162.49532061557,-103826.17985319039,-22556.109058214523
double_dqn,drift,23,-63607.0984103,-116204.76442004488,-24895.695042903073
double_dqn,drift,24,-63433.10091785808,-111841.12660636858,-24827.96767607252
double_dqn,drift,25,-98735.94801112369,-170161.08528289024,-29013.463033498316
double_dqn,noise,0,0.0,0.0,0.0
double_dqn,noise,1,0.0,0.0,0.0
double_dqn,noise,2,0.0,0.0,0.0
double_dqn,noise,3,0.0,0.0,0.0
double_dqn,noise,4,-933.4970295778899,-1962.298784637478,-91.97631787211499
double_dqn,noise,5,-3363.2453542758444,-5412.039388510277,-1208.1483402917481
double_dqn,noise,6,-6251.343605218791,-9524.836730768402,-2793.711050192303
double_dqn,noise,7,-11416.661903791944,-15852.79769313383,-7289.328268867045
double_dqn,noise,8,-13455.092015642012,-21171.912003457117,-7925.768128904606
double_dqn,noise,9,-19397.556624937617,-30627.25222100177,-9935.833303051546
double_dqn,noise,10,-19386.86459010783,-33860.15759513435,-7975.804544786122
double_dqn,noise,11,-15285.621623016377,-29254.513582572505,-3131.142405165593
double_dqn,noise,12,-13342.076032414663,-26672.10111454259,-1206.3045246701276
double_dqn,noise,13,-12438.652312581266,-24973.458219671254,-2239.0247278502275
double_dqn,noise,14,-16650.253202995835,-27322.926601680094,-6090.648111200812
double_dqn,noise,15,-17879.639612737734,-28146.512523756413,-7956.698055707585
double_dqn,noise,16,-17223.828751304416,-28604.888979756513,-8256.258982739055
double_dqn,noise,17,-15290.580840745844,-27225.91097753088,-3880.0905235121695
double_dqn,noise,18,-12509.578088766402,-26617.48370995104,3163.885729272592
double_dqn,noise,19,-8894.55872185607,-24945.19546069793,7711.374147430784
double_dqn,noise,20,-9970.566332811532,-26265.505479926716,6230.000141979586
double_dqn,noise,21,-6175.917220019619,-21397.367744049803,8181.954022184415
double_dqn,noise,22,-7485.597447793215,-25756.465930218284,8095.428850706986
double_dqn,noise,23,-2987.429441793329,-25742.561657107355,15854.510198519387
double_dqn,noise,24,-5508.413515703018,-30166.34354441741,17032.844580224046
double_dqn,noise,25,32731.810186617568,6591.401362580343,52567.520096370376
double_dqn,split_policy_dynamics,0,0.0,0.0,0.0
double_dqn,split_policy_dynamics,1,0.0,0.0,0.0
double_dqn,split_policy_dynamics,2,0.0,0.0,0.0
double_dqn,split_policy_dynamics,3,0.0,0.0,0.0
double_dqn,split_policy_dynamics,4,-210.92395498941127,-1046.680050141326,485.13829685259356
double_dqn,split_policy_dynamics,5,-2021.900024284562,-4163.240558718043,-326.9405491324502
double_dqn,split_policy_dynamics,6,-7666.569542975861,-10664.622351243266,-5549.753205302321
double_dqn,split_policy_dynamics,7,-7751.651889753447,-11447.990555252596,-4347.544243920197
double_dqn,split_policy_dynamics,8,-9115.571288414087,-14847.179022816907,-4277.432143515955
double_dqn,split_policy_dynamics,9,-13785.772727386435,-22081.1813089995,-6850.835226355554
double_dqn,split_policy_dynamics,10,-12493.47170343106,-22126.13216784285,-3275.842244633184
double_dqn,split_policy_dynamics,11,-19638.848689276554,-36245.682511160434,-4923.026721119256
double_dqn,split_policy_dynamics,12,-19784.762575574263,-38552.47976845981,-1763.4084747424592
double_dqn,split_policy_dynamics,13,-17014.604669490116,-41931.88489219077,4338.169807917789
double_dqn,split_policy_dynamics,14,-16333.621989760117,-35728.39813569496,1000.0452873785681
double_dqn,split_policy_dynamics,15,-9760.869430251181,-28945.971994608273,12412.87722869343
double_dqn,split_policy_dynamics,16,-7160.997635194503,-26507.908930788853,15354.16269715644
double_dqn,split_policy_dynamics,17,-3836.6243210922203,-25361.117861141967,20076.95649162604
double_dqn,split_policy_dynamics,18,-342.73332570168714,-25884.026148333553,27559.13165235651
double_dqn,split_policy_dynamics,19,-365.03563071736426,-26727.644119909666,30871.43904335883
double_dqn,split_policy_dynamics,20,2498.6209665859865,-28874.513598642083,37912.77152971796
double_dqn,split_policy_dynamics,21,2464.298782433361,-27897.65076060551,39099.465582178665
double_dqn,split_policy_dynamics,22,3691.4824574120044,-29619.381025140097,40933.26471494102
double_dqn,split_policy_dynamics,23,3419.8522643482115,-33433.55174593672,38725.3024885349
double_dqn,split_policy_dynamics,24,2727.193150754407,-36268.04290178996,40737.86591800041
double_dqn,split_policy_dynamics,25,13136.35511453112,-38842.431626503436,74873.80287779974
dqn,adverse_stress,0,0.0,0.0,0.0
dqn,adverse_stress,1,0.0,0.0,0.0
dqn,adverse_stress,2,0.0,0.0,0.0
dqn,adverse_stress,3,0.0,0.0,0.0
dqn,adverse_stress,4,-1599.5560355126936,-2793.726744792962,-591.0811595009283
dqn,adverse_stress,5,-3486.999350819382,-6369.176580381896,-569.2378882172301
dqn,adverse_stress,6,-5038.3971022469805,-7675.841206887933,-2737.136708073026
dqn,adverse_stress,7,-8418.83030481318,-13275.032561993956,-4603.86055671609
dqn,adverse_stress,8,-6568.461077743025,-12378.707695686366,126.58790239063055
dqn,adverse_stress,9,-7871.205873766024,-14051.939055127752,-190.53577471021396
dqn,adverse_stress,10,-10526.763309666816,-18065.90038486471,-1538.7364997631141
dqn,adverse_stress,11,-12555.540384582191,-20403.5197664264,-2449.161025501951
dqn,adverse_stress,12,-10562.582845788193,-20424.457200823923,-1190.7337732995395
dqn,adverse_stress,13,-6623.422935931034,-16602.967866667197,5066.3018202618305
dqn,adverse_stress,14,-4715.063149464781,-12985.164452624087,7896.45865642545
dqn,adverse_stress,15,-5433.3189125314275,-17372.076777752976,10179.569891747858
dqn,adverse_stress,16,818.5008641515215,-9924.94986703174,14655.261694061677
dqn,adverse_stress,17,-1227.7429144030232,-15073.321608169,15227.462289504367
dqn,adverse_stress,18,1078.3719890924028,-11840.700194538977,15499.672610038599
dqn,adverse_stress,19,448.8487390661882,-11473.43816785648,14439.088881177555
dqn,adverse_stress,20,-542.5640876878164,-13375.292144699235,18817.97099208734
dqn,adverse_stress,21,1235.6711667031552,-11149.48255776323,17896.52041409133
dqn,adverse_stress,22,3943.5455674912505,-7763.154162632725,17253.105441536987
dqn,adverse_stress,23,279.92169554868997,-11673.474760648203,15988.123642963368
dqn,adverse_stress,24,-531.7387805603097,-15552.176100106788,15659.404026431737
dqn,adverse_stress,25,-12023.132570122965,-31763.804047623413,8744.989793352499
dqn,base_market,0,0.0,0.0,0.0
dqn,base_market,1,0.0,0.0,0.0
dqn,base_market,2,0.0,0.0,0.0
dqn,base_market,3,0.0,0.0,0.0
dqn,base_market,4,-188.16794663084724,-1298.091531591182,742.5301294271998
dqn,base_market,5,-2357.4089542202587,-5261.048166290373,37.15919224794187
dqn,base_market,6,-6637.073144794081,-11120.349596926828,-3180.5851375586635
dqn,base_market,7,-7900.688346961225,-12281.580122330079,-3823.9468991059935
