controller,controller_type,scenario_name,approval_rate_mean,approval_rate_ci_lower,approval_rate_ci_upper,default_rate_mean,default_rate_ci_lower,default_rate_ci_upper,expected_profit_mean,expected_profit_ci_lower,expected_profit_ci_upper,npv_mean,npv_ci_lower,npv_ci_upper,cumulative_reward_mean,cumulative_reward_ci_lower,cumulative_reward_ci_upper,capital_usage_mean_mean,capital_usage_mean_ci_lower,capital_usage_mean_ci_upper,reward_volatility_mean,reward_volatility_ci_lower,reward_volatility_ci_upper,stability_index_mean,stability_index_ci_lower,stability_index_ci_upper,threshold_volatility_mean,threshold_volatility_ci_lower,threshold_volatility_ci_upper,expected_profit_seed_std,cumulative_reward_seed_std
double_dqn,agent,noise,0.45427071611627506,0.40158231836603037,0.509314768482627,0.12065615605021333,0.1156967237456866,0.12699953176308937,90415.8651919156,79643.05284469112,102414.97944326405,87937.67255332263,77240.80775896092,99793.79434445224,106016.5219178913,92470.97078734374,120626.64363104358,0.4495460874579047,0.40352825942066284,0.49501394749443767,14410.017903649436,12145.0004088523,17156.498585394438,7.607617228606959e-05,6.381179101493936e-05,8.603096300799679e-05,0.0,0.0,0.0,21708.64048608272,27614.198654541622
double_dqn,agent,split_policy_dynamics,0.4349235006148026,0.38605634514114096,0.4812897201440307,0.11893883306418936,0.11172470270531117,0.12576864026087578,106865.48683952005,95855.11444108309,116689.46532988008,104052.71404707251,93242.83478966012,113760.8904033351,127204.7380001942,113564.98065528666,140127.41947676527,0.4557817488036071,0.4162184394562283,0.4950513499386659,12558.042220518422,11150.579979195041,14024.39822403577,8.340634537277643e-05,7.292321041187093e-05,9.414173641222462e-05,0.0,0.0,0.0,19643.81610665074,24926.68863758738
dqn,agent,adverse_stress,0.34297913821098386,0.33873936296528556,0.34794861692483753,0.13482901363285907,0.1284329337537827,0.1397652942340793,3413.218952400782,-10081.896195488853,18863.207207524934,2278.517454125377,-11035.26731997671,17426.460673652382,-1527.6587721038106,-18653.186840433198,18203.842445192215,0.4180819264064937,0.40911745192077903,0.42966100112020295,8917.650224241834,8303.232737610715,9479.280341498508,0.00011523801544111515,0.00010647315283305336,0.00012670848558028137,0.0,0.0,0.0,28357.60166543486,35718.54784799726
dqn,agent,base_market,0.3569772439348748,0.3527920441209939,0.360849980388992,0.11308271992453468,0.1071052735098674,0.1188492473566247,84993.65527015192,68079.34175719714,98585.75689944022,82797.74520874055,66106.52582753083,96186.9864950626,101673.6435735991,80514.44192158856,118624.0002562134,0.38532064570015195,0.3788562424806549,0.3905589149370494,11567.574921949034,9371.92502692512,13520.261245679412,9.796539406263048e-05,7.952955550995901e-05,0.00011725810693693299,0.0,0.0,0.0,32099.147335103837,39920.65287740453
dqn,agent,class_imbalance_shift,0.3047603574764373,0.29667663952517553,0.3129566510109184,0.11629631220813023,0.1087938837100889,0.12166465046564819,59102.11909118938,49053.78118787747,73810.33002065285,57456.33650687367,47636.18831483743,71997.81696483739,67189.20289127955,54666.79189126072,85214.30206904914,0.3295309248063148,0.32310119781005864,0.33596013563774757,8515.4437821173,7307.067643907494,9744.077589806666,0.0001245749359264126,0.00010682427331844288,0.00014127319300949253,0.0,0.0,0.0,22366.78773475661,27462.837446179245
dqn,agent,drift,0.3448559911096407,0.3391538465164259,0.35149790871811315,0.12403766506903587,0.11748978579691925,0.1314631450583423,52005.685297877615,40206.2241465781,63631.65621461185,50082.34665838512,38492.732622945085,61592.51351539882,59690.97254503833,44626.385667056864,74454.55466780663,0.39498642550536983,0.38707868785076643,0.4029483971211051,9007.983173394407,8261.939595888285,9785.63813026828,0.00011394747904878122,0.00010468149768009269,0.00012373450016950067,0.0,0.0,0.0,25712.31743222529,32236.122018864506
dqn,agent,noise,0.3877747043681818,0.3795205474385898,0.39711118940476414,0.11332255412656644,0.10853749670994038,0.117244904749333,88596.00448809542,74031.38748057111,101318.52416248462,86240.41668251627,71957.4265185026,98715.74228997964,106697.4117882168,88859.47163816927,121909.7506661358,0.4006902830692165,0.3891695028696978,0.4105207462177374,12636.635133827018,11043.301211131118,14180.585889073296,8.407683996886898e-05,7.192458112304989e-05,9.589640680005831e-05,0.0,0.0,0.0,25064.929105002768,30949.48789806728
dqn,agent,split_policy_dynamics,0.37905845323979254,0.37023533932982483,0.3862866258421686,0.10943937879010403,0.10399596080526777,0.11464786889390409,112439.03563055838,101576.14812993894,122408.49711285143,109675.07599863748,98934.82711417288,119506.321866819,135594.56820663842,122302.39005567164,148178.41472254647,0.4125526696349587,0.39991179669836563,0.42419596409467913,12271.423658103877,10996.800878668342,13790.09776925848,8.491904887867405e-05,7.527186296150078e-05,9.406721385284862e-05,0.0,0.0,0.0,20749.607313219713,25851.346485310794
ppo,agent,adverse_stress,0.5575659996197678,0.5536663415941608,0.5619588240078166,0.1764484543090855,0.17146556678692115,0.18083620920672966,-132800.21668245774,-154943.8174038645,-106344.87892116653,-132090.6178807298,-154005.91650976922,-105988.07843228974,-176005.8488649628,-202940.659432439,-142427.37702139007,0.5955764188205526,0.5870875907791049,0.6069523440821598,19642.921691554973,16658.362514345103,23610.344373755892,5.511028889613651e-05,4.5361456868968765e-05,6.271545882026025e-05,0.0,0.0,0.0,40242.167616495055,50175.25434049702
ppo,agent,base_market,0.5905404291214649,0.5876113066928428,0.5940114189881026,0.14307525129219806,0.14022704128364202,0.1466283751540901,61446.43902056361,40676.96388782264,76810.7422085649,59160.01365021569,38742.68110570443,74282.16360159306,66316.8391102821,40396.855816953575,85502.0446357458,0.5606541125435484,0.5557796536675519,0.5657253880863261,14671.875258890524,12274.368736006001,16892.970716940523,7.510232644709177e-05,6.170428040383293e-05,9.019417573928434e-05,0.0,0.0,0.0,37094.41418318295,46433.44881398242
ppo,agent,class_imbalance_shift,0.5584705893675898,0.5538924852033313,0.5625428294194246,0.15774928914394373,0.15385690149562942,0.16167656191426794,17947.845093920663,-3171.727888177284,38803.15819178931,16339.478085352346,-4429.257939071562,36893.68958951907,12908.458315522459,-13651.385161708258,39124.34503762326,0.518913646845487,0.5109532992417539,0.5275148381705382,11257.32669760871,10037.423018416757,12986.777799727573,9.291643982139372e-05,8.22508308077925e-05,0.00010253367555174484,0.0,0.0,0.0,41246.25621930835,51633.35347252419
ppo,agent,drift,0.5669169295882853,0.5642879461479987,0.5702439081513967,0.15991420617582014,0.15612582830972507,0.1634891524131471,-20858.130587860327,-39279.44878512218,-5884.076580529273,-22063.36719029758,-40142.2032513868,-7255.1600465275,-36053.13546019624,-58764.04100446435,-17473.091575030296,0.5714042956867422,0.5632154680677124,0.580738779963207,10951.166696795111,9685.347322485723,12190.35918174394,9.560247710643034e-05,8.512630165877313e-05,0.00010701556243418431,0.0,0.0,0.0,30402.151832256903,38312.006246405756
ppo,agent,noise,0.5673427047870588,0.5613639640987493,0.5723733562262542,0.13878200655378292,0.13734702228836893,0.14009847582556909,77121.66801496138,67052.85212456044,88170.58276452209,74655.13933651707,64839.85080976621,85420.28476786132,86362.10007933839,74072.4479014314,100391.25392616566,0.5316540760216809,0.5220617206811067,0.5396238359267223,15113.394150633794,13113.883486382532,17841.870074747476,7.152544712024491e-05,6.15536792708626e-05,7.886841150336234e-05,0.0,0.0,0.0,21772.141575602083,27006.114544950637
ppo,agent,split_policy_dynamics,0.5870203414877261,0.5832403483478807,0.5906163370664592,0.1464606164344321,0.14237551642660753,0.14986560533077448,70322.81132715663,51487.60587382323,85060.82846862671,67797.18613373846,49110.66088709107,82314.27557721415,76223.12413844303,52661.82044886658,95583.75980550516,0.5721860917381243,0.5637582272396005,0.5812640327353826,12522.343891596422,10725.810897761583,14120.220273095038,8.641422194939192e-05,7.395673648989745e-05,0.000101518241679403,0.0,0.0,0.0,34923.237075201905,44083.27100723552
profit_oriented,baseline,adverse_stress,0.22726598601553982,0.22206638349279512,0.23307954560673333,0.11784755049620872,0.11104438155344434,0.12376330032580032,29336.424375273706,17963.150843366082,37736.96221911031,28294.711812325677,17101.667249675735,36499.539062192714,25150.73518500656,11007.367114281902,35825.56216983345,0.3181787775322411,0.3114720501650669,0.3263179706700868,6861.053942581129,6360.822998070926,7389.7416112348,0.00014874636740773016,0.0001374513657083724,0.00016034267939850637,7.904774067987444,7.281315973847962,8.451834539890523,18395.457008576697,23142.816567433634
profit_oriented,baseline,base_market,0.4296857372375203,0.4211744032059785,0.4389441357373651,0.11803471832312544,0.11500658328569588,0.12034657221283254,83691.61373844543,75837.51099814437,99496.53494461943,81294.90956788238,73526.63780590812,96736.9851138187,99091.38795063416,89127.20652109067,118610.35962769749,0.4468143192877531,0.4341172667899151,0.4591643809807129,11389.972036795765,10132.15864753515,12524.774774335308,9.138163331328404e-05,8.189117231743034e-05,0.00010241399784092402,10.713518647429426,10.119616810809264,11.277179022343569,21894.51367804322,27227.275131448303
profit_oriented,baseline,class_imbalance_shift,0.31972357323067835,0.31563573641969794,0.323672652491699,0.11794570627218674,0.112991025561979,0.12404182347737931,68664.15957725832,54853.86560641416,82082.38154000635,66708.640107951,53154.10432951453,79790.34492816875,78679.90697710078,60978.95514592989,95257.50386571679,0.3495700619538873,0.3454638353118492,0.35416220916288577,9261.868665936012,8397.053029377787,10214.687257250313,0.00011131043574180499,9.962211049980163e-05,0.00012257585144657135,10.482869462530594,10.034241477218217,11.066928473590192,26124.434333323796,32784.5962269349
profit_oriented,baseline,drift,0.34425260074984204,0.33794787285731887,0.3506068358786619,0.11875296851752198,0.11493795487512394,0.12187938401478055,59526.10196352779,49148.07051809903,68075.78259427215,57665.61785704212,47441.497371505866,66120.34097437264,68132.12023817618,55291.99759865147,78857.11598723939,0.39108502719894106,0.3823854761957806,0.3981756323118751,9574.941882533907,8949.118927162062,10263.730112027575,0.00010605728851736003,9.83758464886932e-05,0.00011323220018776895,9.952165896459082,9.377796033591755,10.606422587498113,19321.250445988615,24105.591781637882
profit_oriented,baseline,noise,0.44200143304504497,0.4300936330039824,0.4517320129993925,0.11779224193982818,0.1140813923021596,0.12131708110244306,94589.21767374448,78767.95309833204,110529.50921698293,92107.23557686001,76650.87837415354,107757.94896659594,112586.40431642241,93337.43330153484,131919.28701158692,0.44176247861735196,0.42549747715036246,0.4561442814452375,13824.939562703903,12308.737446204694,15394.504642042657,7.625112493114059e-05,6.814173060633225e-05,8.519504802622892e-05,10.725528934258653,10.216397278204754,11.241952910933412,34189.24133160546,42344.85495434027
profit_oriented,baseline,split_policy_dynamics,0.4236612624302533,0.4171975822278288,0.42965029609368927,0.11118484512319171,0.10629541766828654,0.11484309188482264,120324.99240380937,102861.28810641063,135275.56749459932,117312.37981333368,100131.34351130466,132034.84509083128,144843.01562302237,122651.44467017178,163472.01446592895,0.4566902987352177,0.448956469123977,0.46432066293993324,14295.775488802623,12598.281662160689,15956.247983770052,7.286831871216366e-05,6.534682765522886e-05,8.132782176681939e-05,9.226729798481879,8.853728543096379,9.659324442544133,33691.22364633067,41855.245060201494
risk_aware_weekly,baseline,adverse_stress,0.4454037640133676,0.4345487813844374,0.4544817253512795,0.14937914362046836,0.14468922569825524,0.15508672288605288,-50396.91597555977,-75399.49981382587,-30366.070848616248,-50810.55129639817,-75740.94804339464,-31036.006073607063,-74901.41451905272,-105543.70006569746,-50023.160161897176,0.5244207206128549,0.5132910841206834,0.5348029553557139,10993.531542262243,10268.80718810108,11577.92439622636,9.212986967466116e-05,8.747193364087576e-05,9.80662311823647e-05,1.8097046848884102,1.5850034713373995,1.9892799687094183,43448.83260061851,54163.11285648778
risk_aware_weekly,baseline,base_market,0.4600006735193998,0.45527104966263565,0.4664319219597397,0.12754366753756527,0.12486113482204865,0.13056024777306052,78236.38314371185,64027.41971631646,90606.93892269315,75828.09038695363,61906.01853298847,87997.36356919262,88408.32810334659,71226.3994719891,103979.52312954202,0.48412440408726704,0.4768030526546137,0.49269816483576134,14265.69186832368,12849.951966718483,15538.973858912537,7.233940718699628e-05,6.521421531867939e-05,7.995270744674715e-05,2.0225478059813806,1.809422508725388,2.1936174633476506,24636.4599843834,30389.415751387834
risk_aware_weekly,baseline,class_imbalance_shift,0.3962652708883642,0.3855861579235176,0.4059531141446375,0.13019299416328775,0.127075370819135,0.13355076065782853,63426.682943983935,49740.882949695326,80459.25889513428,61275.71500756035,47853.52361159907,78006.43363868346,68866.46672760612,52112.54436155999,89663.54586176989,0.4213623949171191,0.4120012836197392,0.43091101056356507,11563.727723037142,10620.835697552677,12607.947205739347,8.812896099041384e-05,8.08630653304237e-05,9.524923936605092e-05,2.4996536505464175,2.3309457995730773,2.670260406014231,26017.252446031223,32245.434474167865
risk_aware_weekly,baseline,drift,0.4445132574675366,0.4414654302923748,0.4481006814863191,0.13455846346240816,0.1310140041959082,0.13950298682039092,44079.236248613954,33883.276780711254,52653.072184600605,42108.69936222648,32122.49566554264,50496.38013989778,44841.587804840565,33181.790845010306,55077.30265524114,0.4842351635652217,0.47700411298326073,0.49413640939041087,11916.503808889347,10773.064302702684,13038.263001535606,8.67999642956854e-05,7.902796565811582e-05,9.513791149320201e-05,2.060229465115229,1.8316552468731904,2.2124528210303898,16838.92238295624,20564.314085720995
risk_aware_weekly,baseline,noise,0.4877733201986538,0.47695812790629544,0.4955251426323974,0.12219531885205286,0.12022025226471038,0.12406015265938425,97377.95207094595,86031.21392522966,110262.71783005299,94628.31663878926,83529.23744890136,107133.68817494021,112552.59114604427,98475.55834137987,127635.75544874571,0.50229207470107,0.4883555178974654,0.5169798464159793,14557.065884456468,13063.964642444,15754.019590739403,7.204350854319062e-05,6.388655580260455e-05,8.23141281248702e-05,1.98073763647938,1.842137654791186,2.083112622547467,24434.177909156428,29395.488369121606
risk_aware_weekly,baseline,split_policy_dynamics,0.5019986123355923,0.48583894877230227,0.5241397936895699,0.12394063707221996,0.11915738543899623,0.12772420542119378,113085.96583553693,93233.22026143644,130830.67410600987,109930.17592141894,90380.05241356083,127434.65990292374,130826.62855771958,105408.29753158447,153224.80519556312,0.5212794770579064,0.5086887597897042,0.5335885581796498,15017.672230234124,13721.621065529058,16360.742505994564,6.811164619186481e-05,6.224413438207384e-05,7.368589743662322e-05,1.817372742843779,1.5304558600055551,2.0997207565686584,34563.330868125486,43240.91611064647
sac,agent,adverse_stress,0.3674218986047881,0.2773680531234472,0.4731031527396499,0.17821530700286592,0.1630075378162364,0.19870767339547427,-118955.49358544272,-196643.00757713188,-54308.283781026796,-117864.69767980336,-194441.30105953856,-54039.535658432884,-160661.33482184669,-256953.87108182118,-78105.57498111682,0.4163278350492254,0.33314463165397373,0.5177483040995849,18136.206880998416,10686.806206261694,26829.427802408878,8.945940716317027e-05,6.32941457752559e-05,0.00011279584948628257,2.66171192557249,2.3330732121554814,2.969279078518748,132638.5281955605,168077.5857692454
sac,agent,base_market,0.3782222805129694,0.27974927092655444,0.49066932000176394,0.14099890321687214,0.12219688311725158,0.15941108800239218,25695.57656972739,-7409.55597981367,51188.73711423587,24427.944600590137,-8280.075940330633,49664.644235625776,20852.73983398958,-20439.69620189229,53243.72958884634,0.37808686697041577,0.30344988717748234,0.4609155667084509,9387.597945932373,8218.105250096274,10762.174389501419,0.0001149504482768153,9.613357951628332e-05,0.0001344314017689249,2.6545474303403345,2.2218231780669555,3.130086527264728,54398.87771857172,68381.13230670276
sac,agent,class_imbalance_shift,0.37254994175501605,0.2667990143329254,0.4936261920563724,0.1611643921237662,0.1432012461968677,0.17937764870405384,-28339.39722166807,-64576.07282062892,3103.769641895076,-28760.45520711238,-64832.567373488906,2277.1153191308076,-48067.64263897357,-94983.54580166936,-9345.175731523555,0.3645613792455094,0.279555454505039,0.4708503310008519,9179.08099379066,7544.984221596974,11317.35667431981,0.00012817132569931434,0.00010003176601432741,0.0001511090712426534,2.589252598095424,2.3051006203335147,2.8865016575472153,62365.85551679148,79525.70738439563
sac,agent,drift,0.36213180665701433,0.26103281662913036,0.47172824807465075,0.1574258499007469,0.1379917029618071,0.17628358541258893,-21332.755455188537,-60120.36202802596,10686.413659279446,-22030.862900772834,-60338.79011119924,9656.237162961848,-38426.45181609464,-87287.05054790582,1695.8655298488156,0.3853474162253232,0.3013558526516429,0.4728385278419688,8554.515485352298,6827.552048089516,10850.477538843514,0.0001361983432220524,0.00011127216772172064,0.00015710520185833692,2.4620075905348533,2.0536827191958245,2.7755301054199535,69823.23734773081,88046.47269703854
sac,agent,noise,0.3978608746697598,0.3191779788615352,0.48569622309612215,0.13520627673591248,0.12239352851135699,0.14871775158803077,48073.111840951,27000.72067950764,73677.50677460867,46483.11293904262,25426.605594640252,71790.16883546973,50670.63070906455,22555.907060403053,82890.58705404666,0.38807720319872424,0.32608962391278956,0.4574122514546411,11507.179801864846,9711.186064096237,14166.404834646455,9.932664093250286e-05,7.763319912800963e-05,0.00011779681803830621,2.602085589919565,2.284039418254597,2.9197445765582555,39612.73555197136,51737.2637857258
sac,agent,split_policy_dynamics,0.37060028295993397,0.2727760012657278,0.4680170777229348,0.14823236034076667,0.12981993391093619,0.16557169612777398,23433.463244783034,-9027.492567612338,55787.193369869,22183.53108383597,-10033.330101554187,54252.72731252699,18322.19823780537,-23034.203343320503,59401.01493044724,0.3827903573422191,0.30588310716951395,0.4615592493139537,9178.320935088897,7847.85742160591,10559.935089836295,0.00011771750740751238,0.00010024262295292889,0.00013651570200085014,2.7400643594861673,2.322694815930742,3.247664222861621,56709.728856576476,72107.01031703572
split_policy_static,baseline,adverse_stress,0.6170507979048612,0.6094013779078542,0.6242538010147336,0.17894783194163646,0.17480916265810495,0.18311892560468818,-175409.0453194298,-202848.32198562365,-149337.46043051852,-174273.72584534922,-201407.6970593843,-148619.4032998656,-234146.74789434622,-266894.7197357603,-202208.39215855568,0.6560986061070521,0.6468161969071783,0.6663039970748372,22673.52667450919,19228.136488610933,25702.41214932498,4.7497535987896186e-05,4.0433163421012654e-05,5.6527694985711825e-05,0.0,0.0,0.0,53461.42049426129,64732.89215280194
split_policy_static,baseline,base_market,0.6426428748508513,0.6397897953833003,0.64604197187126,0.14494747937385172,0.1432959183696481,0.14643204381403635,54351.60028006864,44330.668507206654,64603.946900624636,52158.546994299766,42514.4104325485,62167.45742599632,54088.68809176476,41307.9670240929,66700.49408395456,0.6105501707754183,0.6017852297897626,0.6189439743163029,15529.269736099835,14098.048693806697,16901.173303588967,6.610581374302692e-05,5.9830400539487084e-05,7.258467211181626e-05,0.0,0.0,0.0,18542.821948969606,23091.564653624417
