approval_rate,default_rate,expected_profit,npv,cumulative_reward,capital_usage_mean,reward_volatility,stability_index,threshold_volatility,controller,controller_type,scenario_name,seed,run_id,experiment_group
0.9029745042492918,0.174640522875817,-101913.43484041916,-101891.8566903089,-157621.4287687153,0.7835292922406545,13791.053879515302,7.250551721562323e-05,0.0,dqn,agent,base_market,11000,0,main
0.9028349336991313,0.16485186123069132,2782.0461717480284,579.1842920288391,-24758.993246284554,0.8005734289937823,12243.20557288511,8.167128475974855e-05,0.0,dqn,agent,base_market,11001,1,main
0.9038808664259927,0.16475287069395905,6879.178139883308,4429.040237906801,-18322.428869945215,0.813038956019018,13418.387303954867,7.45190504864024e-05,0.0,dqn,agent,base_market,11002,2,main
0.9036537118920177,0.1619881534895699,-37675.1915679068,-38596.48310053586,-73160.63993282609,0.7784103737612521,9436.070325855906,0.00010596508932016503,0.0,dqn,agent,base_market,11003,3,main
0.8989942221271132,0.1771006903118305,-106992.03925771959,-107546.27326218688,-164610.71200746892,0.8578684517109496,14115.405438669655,7.083956353794278e-05,0.0,dqn,agent,drift,11100,0,main
0.8955885612946132,0.18886138613861386,-207254.9315349081,-205789.43428629075,-284196.3012675153,0.8133672761846561,16453.799304897693,6.077254310250717e-05,0.0,dqn,agent,drift,11101,1,main
0.8925691871867509,0.1826171875,-139860.48478070105,-139961.4171716207,-204447.80870329007,0.8407968208358017,13056.061152232996,7.658691250205118e-05,0.0,dqn,agent,drift,11102,2,main
0.8925853446401392,0.18392204628501826,-160201.42115453942,-159911.29504254545,-233817.30534205283,0.8254036015200015,25078.3643751875,3.9873418841083516e-05,0.0,dqn,agent,drift,11103,3,main
0.8711451111642362,0.20636663007683864,-374984.8386371288,-370821.3578686205,-499584.40002828505,0.8622150578002622,41156.35283775164,2.429699509446459e-05,0.0,dqn,agent,adverse_stress,11200,0,main
0.8727590730214254,0.2001503006012024,-377801.9698784919,-373454.36652451707,-498916.2143571258,0.9211311986486279,49419.88710434966,2.0234359571258835e-05,0.0,dqn,agent,adverse_stress,11201,1,main
0.8766014834794336,0.1946153846153846,-319928.20116757124,-316946.9680599006,-433700.8352639791,0.9092935250336431,34737.85578035595,2.8786210067560076e-05,0.0,dqn,agent,adverse_stress,11202,2,main
0.8728049359278596,0.22022838499184338,-466032.317671926,-460732.106934356,-618900.9819066778,0.8769932638852109,60970.91004715283,1.640099513409776e-05,0.0,dqn,agent,adverse_stress,11203,3,main
0.8970688479890934,0.18718338399189463,-144301.27803866344,-144475.51432797892,-208287.12581518042,0.7421164033356865,16241.0884723191,6.15684369472725e-05,0.0,dqn,agent,class_imbalance_shift,11300,0,main
0.8931667002620439,0.1762581809975175,-31181.350469029298,-33325.447806147225,-73004.95736116664,0.8443923005878218,13971.116827322001,7.157111641412373e-05,0.0,dqn,agent,class_imbalance_shift,11301,1,main
0.8937623980603924,0.18150431565967942,-110326.53479590773,-110368.3793264275,-167420.17387302272,0.7727787519144017,13235.373694548303,7.554939314019763e-05,0.0,dqn,agent,class_imbalance_shift,11302,2,main
0.8890322580645161,0.189163038219642,-157849.47765920754,-157245.77128764652,-230236.8801784453,0.7689027566066636,16150.125362501443,6.191519027656923e-05,0.0,dqn,agent,class_imbalance_shift,11303,3,main
0.8479770169978453,0.16177300959909655,-14080.483678230165,-15601.677123757498,-42044.964548557786,0.7096100976159458,12883.872905996404,7.761038912030065e-05,0.0,dqn,agent,noise,11400,0,main
0.8409957389549226,0.16373333333333334,-51728.52722396395,-53570.056416699386,-101676.60343708587,0.7727071316089531,18044.51203475659,5.541544058566741e-05,0.0,dqn,agent,noise,11401,1,main
0.8470588235294118,0.1642628205128205,-43566.4818257514,-44834.69392052007,-80151.18528056992,0.7643632953727028,10032.91512892491,9.966199505886649e-05,0.0,dqn,agent,noise,11402,2,main
0.8511947007333807,0.15619788771539744,61843.29909830047,59288.668982971045,46295.48953048405,0.739154747890306,29659.60520178524,3.371475373468816e-05,0.0,dqn,agent,noise,11403,3,main
0.8998149005090236,0.17690923116482385,-70579.70560314455,-71938.26027260083,-119687.4021487733,0.7979191536153653,16313.272032409508,6.129602338452038e-05,0.0,dqn,agent,split_policy_dynamics,11500,0,main
0.9073702961478513,0.17595092024539877,-22907.06938335227,-24468.294004417126,-59415.334663520036,0.8246517500171302,12759.201650918501,7.836866746757238e-05,0.0,dqn,agent,split_policy_dynamics,11501,1,main
0.8945715567519067,0.16825476429287864,-23173.683388923797,-25379.323990891644,-57175.40990360855,0.8098127203826606,11358.035244224238,8.80356455015379e-05,0.0,dqn,agent,split_policy_dynamics,11502,2,main
0.9029626449119794,0.16619115549215407,-1788.197993965381,-4295.03561369249,-31319.392259848544,0.8535912462841515,10536.261382689747,9.490131863320443e-05,0.0,dqn,agent,split_policy_dynamics,11503,3,main
0.5613786591123702,0.13666947014297728,40882.737951158466,39508.82611921817,43160.79205612594,0.5336091017448814,17874.210257116447,5.594339790223624e-05,0.0,double_dqn,agent,base_market,11000,0,main
0.5537265660722451,0.125103220478943,123211.4638243019,119884.15667317518,146055.29495162127,0.534586997664657,13540.688013064131,7.384603743900064e-05,0.0,double_dqn,agent,base_market,11001,1,main
